86_0_040419,0,6.990545e-06
87_0_040419,0,6.990545e-06
88_0_040419,0,3.7039982e-07
89_0_040419,0,3.002984e-07
90_0_040419,0,3.3822462e-07
91_0_040419,0,2.9271183e-07
92_0_040419,0,7.0256733e-06
93_0_040419,0,2.9271183e-07
94_0_040419,0,8.4663256e-08
95_0_040419,0,6.990545e-06
96_0_040419,0,6.990545e-06
97_0_040419,0,2.9271183e-07
98_0_040419,0,2.9271183e-07
99_0_040419,0,6.990545e-06
100_0_040419,0,6.990545e-06
101_0_040419,0,2.409597e-06
102_0_040419,0,2.9271183e-07
103_0_040419,0,6.990545e-06
104_0_040419,0,3.1188534e-07
105_0_040419,0,3.3800828e-07
106_0_040419,0,3.3822462e-07
107_0_040419,0,2.409597e-06
108_0_040419,0,6.990545e-06
109_0_040419,0,3.242587e-07
110_0_040419,0,7.0256733e-06
111_0_040419,0,3.242587e-07
112_0_040419,0,3.4867566e-07
113_0_040419,0,6.990545e-06
114_0_040419,0,6.990545e-06
115_0_040419,0,6.990545e-06
116_0_040419,0,3.3800828e-07
117_0_040419,0,7.0256733e-06
118_0_040419,0,5.1570514e-06
119_0_040419,0,6.990545e-06
120_0_040419,0,3.242587e-07
121_0_040419,0,2.9271183e-07
122_1_040419,1,0.99847907
123_1_040419,1,0.99464214
124_1_040419,1,0.9996006
125_1_040419,1,0.9948827
126_1_040419,1,0.98804283
127_1_040419,1,0.99972624
128_1_040419,1,0.99812776
129_1_040419,1,0.9994019
130_1_040419,1,0.9867105
131_1_040419,1,0.99877554
132_1_040419,1,0.9979534
133_1_040419,1,0.9983729
134_1_040419,1,0.9993304
135_1_040419,1,0.9946561
136_1_040419,1,0.9975503
137_1_040419,1,0.99960667
138_1_040419,1,0.9994178
139_1_040419,1,0.99781203
140_1_040419,1,0.9979055
141_1_040419,1,0.994972
142_1_040419,1,0.9970746
143_1_040419,1,0.99924123
144_1_040419,1,0.9970632
145_1_040419,1,0.99966526
146_1_040419,1,0.99949527
147_1_040419,1,0.9986298
148_1_040419,1,0.99984
149_1_040419,1,0.9966648
150_1_040419,1,0.99912924
151_1_040419,1,0.9996126
152_1_040419,1,0.9867236
153_1_040419,1,0.99408925
154_1_040419,1,0.99738413
155_1_040419,1,0.9971089
156_1_040419,1,0.9987954
157_1_040419,1,0.9994173
158_1_040419,1,0.9846
159_1_040419,1,0.98635834
160_1_040419,1,0.998814
161_1_040419,1,0.997036
162_1_040419,1,0.9941077
163_1_040419,1,0.9981456
164_1_040419,1,0.9995969
165_1_040419,1,0.9994752
166_1_040419,1,0.9950047
167_1_040419,1,0.9992526
168_1_040419,1,0.99899024
169_1_040419,1,0.9978042
170_1_040419,1,0.99911255
171_1_040419,1,0.9995635
172_1_040419,1,0.99543816
173_1_040419,1,0.99867344
174_1_040419,1,0.99961096
175_1_040419,1,0.99990666
176_1_040419,1,0.99645597
177_1_040419,1,0.9880091
178_1_040419,1,0.9946635
179_1_040419,1,0.9930155
180_1_040419,1,0.994487
181_1_040419,1,0.9992424
182_1_040419,1,0.9970125
183_1_040419,1,0.99959713
184_1_040419,1,0.99920976
185_1_040419,1,0.9968706
186_1_040419,1,0.99640036
187_1_040419,1,0.9885909
188_1_040419,1,0.99916875
189_1_040419,1,0.9884815
190_1_040419,1,0.9972153
191_1_040419,1,0.9993617
192_1_040419,1,0.99838865
193_1_040419,1,0.99527234
194_1_040419,1,0.9936365
195_1_040419,1,0.998607
196_1_040419,1,0.9997002
197_1_040419,1,0.9994192
198_1_040419,1,0.99737537
199_1_040419,1,0.99975365
200_1_040419,1,0.9995913
201_1_040419,1,0.9987929
202_1_040419,1,0.9997683
203_1_040419,1,0.99802554
204_1_040419,1,0.9993481
205_1_040419,1,0.99806815
206_1_040419,1,0.9825148
207_1_040419,1,0.9997706
208_1_040419,1,0.98623914
209_1_040419,1,0.998095
210_1_040419,1,0.9984451
211_1_040419,1,0.98679185
212_1_040419,1,0.9944719
213_1_040419,1,0.99706143
214_1_040419,1,0.9983065
215_1_040419,1,0.9907251
216_1_040419,1,0.99911684
217_1_040419,1,0.9988771
218_1_040419,1,0.99757713
219_1_040419,1,0.99862957
220_1_040419,1,0.9997944
221_1_040419,1,0.9989729
222_1_040419,1,0.996788
223_1_040419,1,0.99781585
224_1_040419,1,0.6849492
225_1_040419,1,0.11766488
226_1_040419,1,0.9958204
227_1_040419,1,0.99917847
228_1_040419,1,0.99341136
229_1_040419,1,0.9746269
230_1_040419,1,0.99375594
231_1_040419,1,0.9974075
232_1_040419,1,0.9945582
233_1_040419,1,0.9907905
234_1_040419,1,0.97194237
235_1_040419,1,0.9967393
236_1_040419,1,0.99850035
237_1_040419,1,0.9993506
238_2_040419,0,5.626634e-06
239_2_040419,0,2.3776668e-06
240_2_040419,0,8.844853e-06
241_2_040419,0,1.6924955e-06
242_2_040419,0,8.1152075e-06
243_2_040419,0,3.3343265e-05
244_2_040419,0,1.0425328e-05
245_2_040419,0,4.6760087e-07
246_2_040419,0,4.1496287e-06
247_2_040419,0,1.8396393e-05
248_2_040419,0,3.32046e-05
249_2_040419,0,6.4412607e-06
250_2_040419,0,1.0526762e-05
251_2_040419,0,2.8156803e-06
252_2_040419,0,0.0011299116
253_2_040419,0,9.582645e-07
254_2_040419,0,6.22823e-06
255_2_040419,0,7.87076e-07
256_2_040419,0,2.4154913e-05
257_2_040419,0,0.00021059028
258_2_040419,0,8.985167e-07
259_2_040419,0,2.5906015e-06
260_2_040419,0,4.8014595e-06
261_2_040419,0,1.01952455e-05
262_2_040419,0,8.070236e-06
263_2_040419,0,6.4481246e-05
264_2_040419,0,6.7064725e-06
265_2_040419,0,3.2056003e-06
266_2_040419,0,5.176994e-06
267_2_040419,0,6.1421943e-06
268_2_040419,0,1.2026726e-05
269_2_040419,0,1.3193399e-05
270_2_040419,0,2.4965018e-06
271_2_040419,0,1.5635617e-06
272_2_040419,0,1.00061225e-05
273_2_040419,0,3.4649986e-06
274_2_040419,0,2.5609498e-07
275_2_040419,0,1.0165663e-05
276_2_040419,0,1.3184618e-06
277_2_040419,0,1.1571702e-06
278_2_040419,0,2.3168652e-06
279_2_040419,0,4.6104433e-06
280_2_040419,0,8.657376e-06
281_2_040419,0,9.338487e-06
282_2_040419,0,8.069005e-06
283_2_040419,0,5.621101e-05
284_2_040419,0,1.4814768e-05
285_2_040419,0,1.6355555e-06
286_2_040419,0,3.2458868e-06
287_2_040419,0,2.9341334e-07
288_2_040419,0,1.5266063e-07
289_2_040419,0,7.902915e-06
290_2_040419,0,1.9058131e-06
291_2_040419,0,5.025521e-06
292_2_040419,0,4.1571555e-05
293_2_040419,0,1.2134861e-05
294_2_040419,0,2.2613203e-06
295_2_040419,0,5.091534e-06
296_2_040419,0,6.0757685e-07
297_2_040419,0,4.2434887e-05
298_2_040419,0,3.1167594e-05
299_2_040419,0,7.646872e-06
300_2_040419,0,4.165564e-06
301_2_040419,0,8.058108e-06
302_2_040419,0,3.8643593e-06
303_2_040419,0,4.6189507e-06
304_2_040419,0,5.7250634e-07
305_2_040419,0,2.1813176e-07
306_2_040419,0,1.8491146e-06
307_2_040419,0,6.851102e-07
308_2_040419,0,3.944269e-06
309_2_040419,0,3.176907e-06
310_2_040419,0,1.0406536e-06
311_2_040419,0,4.36885e-06
312_2_040419,0,3.63181e-06
313_2_040419,0,3.0969254e-06
314_2_040419,0,0.000101861915
315_2_040419,0,3.2011797e-06
316_2_040419,0,6.165424e-07
317_2_040419,0,5.996005e-06
318_2_040419,0,7.020436e-06
319_2_040419,0,1.7535741e-07
320_2_040419,0,4.7582958e-07
321_2_040419,0,2.1254316e-05
322_2_040419,0,7.387132e-05
323_2_040419,0,1.5999018e-06
324_2_040419,0,0.00017110804
325_2_040419,0,4.842834e-07
326_2_040419,0,3.335637e-05
327_2_040419,0,1.2487567e-06
328_2_040419,0,7.3855763e-06
329_2_040419,0,2.9601024e-06
330_2_040419,0,1.0778609e-06
331_2_040419,0,7.3526094e-06
332_2_040419,0,1.1979905e-06
333_2_040419,0,1.7723995e-07
334_2_040419,0,8.922951e-06
335_2_040419,0,3.0129777e-05
336_2_040419,0,2.7512474e-06
337_2_040419,0,1.0415896e-05
338_2_040419,0,7.0358114e-06
339_2_040419,0,0.0003978238
340_2_040419,0,1.7432312e-05
341_2_040419,0,4.786103e-06
342_2_040419,0,1.9272215e-07
343_2_040419,0,1.65829e-07
344_2_040419,0,1.3401495e-06
345_2_040419,0,1.5646252e-06
346_2_040419,0,6.4485876e-06
347_2_040419,0,5.370355e-06
348_2_040419,0,1.7175475e-06
349_2_040419,0,4.8552214e-05
350_2_040419,0,1.3011046e-06
351_2_040419,0,8.8274004e-07
352_2_040419,0,1.4040377e-05
353_2_040419,0,2.0619134e-06
354_2_040419,0,7.988761e-06
355_2_040419,0,1.3894888e-06
356_2_040419,0,0.00016518337
357_2_040419,0,3.5476614e-07
358_2_040419,0,5.933048e-06
359_2_040419,0,1.5296526e-05
360_2_040419,0,0.000100767706
361_2_040419,0,1.497459e-06
362_2_040419,0,4.9201344e-07
363_2_040419,0,4.981113e-06
364_2_040419,0,3.6099304e-06
365_2_040419,0,2.5862768e-05
366_2_040419,0,6.8861533e-07
367_2_040419,0,3.9900823e-07
368_2_040419,0,1.827058e-05
369_2_040419,0,8.6937945e-07
370_2_040419,0,3.72344e-05
371_2_040419,0,6.7800142e-06
372_2_040419,0,1.5139236e-05
373_2_040419,0,2.7718634e-06
374_2_040419,0,4.2705215e-05
375_2_040419,0,7.904068e-05
376_2_040419,0,5.716586e-06
377_2_040419,0,1.7745522e-05
378_2_040419,0,4.6162506e-05
379_2_040419,0,2.497559e-05
380_2_040419,0,3.9297797e-06
381_2_040419,0,8.327197e-06
382_2_040419,0,5.3911197e-07
383_2_040419,0,8.180275e-06
384_2_040419,0,6.35841e-06
385_2_040419,0,3.6071087e-06
386_2_040419,0,1.0326554e-05
387_2_040419,0,7.1572076e-06
388_2_040419,0,2.3605658e-06
389_2_040419,0,5.0900435e-06
390_2_040419,0,4.2579627e-06
391_2_040419,0,2.0365644e-06
392_2_040419,0,7.3939127e-06
393_2_040419,0,4.3686447e-07
394_2_040419,0,1.1807227e-06
395_2_040419,0,3.4446963e-05
396_2_040419,0,3.8659996e-06
397_2_040419,0,1.5184014e-06
398_2_040419,0,5.781583e-07
399_2_040419,0,0.000108744585
400_2_040419,0,2.7478359e-06
401_2_040419,0,6.326448e-05
402_2_040419,0,1.2525185e-06
403_2_040419,0,0.00012507546
404_2_040419,0,1.8040556e-06
405_2_040419,0,4.933572e-05
406_2_040419,0,1.3078023e-06
407_2_040419,0,5.507711e-06
408_2_040419,0,3.468125e-07
409_2_040419,0,2.378404e-06
410_2_040419,0,2.5835754e-05
411_2_040419,0,8.863455e-06
412_2_040419,0,0.00018332218
413_2_040419,0,5.008402e-06
414_2_040419,0,1.31735205e-05
415_2_040419,0,0.00087599544
416_2_040419,0,1.1991277e-06
417_2_040419,0,8.12815e-06
418_2_040419,0,0.0001085703
419_2_040419,0,6.785052e-07
420_2_040419,0,1.4636789e-06
421_2_040419,0,2.207437e-05
422_2_040419,0,1.4266961e-06
423_2_040419,0,1.9218898e-05
424_2_040419,0,2.0523455e-06
425_2_040419,0,3.734496e-05
426_2_040419,0,1.3704985e-06
427_2_040419,0,1.4130592e-05
428_2_040419,0,1.2353905e-06
429_2_040419,0,9.21865e-06
430_2_040419,0,8.279424e-06
431_2_040419,0,4.2971516e-07
432_2_040419,0,2.1538713e-06
433_2_040419,0,1.2818781e-05
434_2_040419,0,1.1334407e-05
435_2_040419,0,2.4419716e-05
436_2_040419,0,9.700245e-07
437_2_040419,0,7.759334e-06
438_2_040419,0,3.47162e-05
439_2_040419,0,1.2110987e-05
440_2_040419,0,1.3801683e-05
441_2_040419,0,3.9198355e-07
442_2_040419,0,1.2792384e-06
443_2_040419,0,1.5226925e-05
444_2_040419,0,1.0632405e-05
445_2_040419,0,1.3680904e-06
446_2_040419,0,3.158301e-05
447_2_040419,0,2.0246507e-06
448_2_040419,0,4.4093412e-07
449_2_040419,0,4.5639194e-06
450_2_040419,0,1.3330428e-07
451_2_040419,0,1.3118505e-07
452_2_040419,0,3.3439112e-06
453_2_040419,0,4.3007567e-06
454_2_040419,0,6.4758765e-06
455_2_040419,0,8.994237e-06
456_2_040419,0,2.6544101e-05
457_2_040419,0,1.3697119e-06
458_2_040419,0,8.723836e-06
459_2_040419,0,4.944651e-07
460_2_040419,0,1.5787055e-06
461_2_040419,0,5.4567886e-06
462_2_040419,0,1.4786306e-06
463_2_040419,0,4.9071023e-06
464_2_040419,0,8.067985e-05
465_2_040419,0,3.1316622e-06
466_2_040419,0,1.6623846e-06
467_2_040419,0,3.033491e-05
468_2_040419,0,7.203209e-06
469_2_040419,0,2.0046004e-06
470_2_040419,0,1.1110816e-05
471_2_040419,0,5.2498274e-07
472_2_040419,0,9.753709e-06
473_2_040419,0,7.1963973e-06
474_2_040419,0,1.2372356e-05
475_2_040419,0,5.269329e-07
476_2_040419,0,3.344658e-06
477_2_040419,0,1.2895942e-05
478_2_040419,0,5.320861e-05
479_2_040419,0,0.00049343286
480_2_040419,0,9.728728e-06
481_2_040419,0,2.9846078e-06
482_2_040419,0,1.2062988e-05
483_2_040419,0,2.707901e-05
484_2_040419,0,4.528856e-06
485_2_040419,0,1.3734372e-06
486_2_040419,0,9.780484e-07
487_2_040419,0,2.7610635e-05
488_2_040419,0,3.638935e-05
489_2_040419,0,1.7161852e-06
490_2_040419,0,1.2197246e-06
491_2_040419,0,6.712385e-06
492_2_040419,0,1.625526e-05
493_2_040419,0,9.974833e-07
494_2_040419,0,2.6642881e-05
495_2_040419,0,2.5305775e-05
496_2_040419,0,5.6948465e-07
497_2_040419,0,7.385273e-06
498_2_040419,0,9.622477e-06
499_2_040419,0,3.8704557e-06
500_2_040419,0,3.3883545e-05
501_2_040419,0,0.00016583687
502_2_040419,0,7.543711e-07
503_2_040419,0,6.807888e-06
504_2_040419,0,4.5023717e-06
505_2_040419,0,8.373376e-06
506_2_040419,0,2.0293714e-06
507_2_040419,0,3.281168e-06
508_2_040419,0,3.4304492e-05
509_2_040419,0,1.6033798e-06
510_2_040419,0,4.5301556e-05
511_2_040419,0,7.993128e-06
512_2_040419,0,6.956801e-07
513_2_040419,0,1.0881555e-05
514_2_040419,0,2.7749736e-06
515_2_040419,0,2.6749778e-06
516_2_040419,0,3.6232266e-06
517_2_040419,0,7.776112e-06
518_2_040419,0,2.9214266e-07
519_2_040419,0,2.8143781e-06
520_2_040419,0,4.9054083e-06
521_2_040419,0,6.1821214e-05
522_2_040419,0,5.2242354e-05
523_2_040419,0,1.8901737e-05
524_2_040419,0,8.460008e-06
525_2_040419,0,5.6057695e-05
526_2_040419,0,4.1751573e-05
527_2_040419,0,3.7179657e-08
528_2_040419,0,4.4325304e-07
529_2_040419,0,1.0818748e-07
530_2_040419,0,9.619041e-07
531_2_040419,0,8.390526e-05
532_2_040419,0,2.6928927e-05
533_2_040419,0,7.192983e-07
534_2_040419,0,2.234191e-06
535_2_040419,0,2.6501898e-06
536_2_040419,0,8.823505e-06
537_2_040419,0,7.873937e-06
538_2_040419,0,8.552273e-06
539_2_040419,0,2.400732e-06
540_2_040419,0,4.9754444e-06
541_2_040419,0,2.6301295e-05
542_2_040419,0,1.6840139e-06
543_2_040419,0,3.013492e-05
544_2_040419,0,5.609601e-06
545_2_040419,0,0.00018272585
546_2_040419,0,5.3914242e-05
547_2_040419,0,3.9590233e-07
548_2_040419,0,2.2697423e-06
549_2_040419,0,3.4860713e-07
550_2_040419,0,7.062211e-07
551_2_040419,0,4.868395e-06
552_2_040419,0,3.0814995e-06
553_2_040419,0,1.675813e-06
554_2_040419,0,6.515539e-07
555_2_040419,0,5.8523847e-06
556_2_040419,0,3.3898423e-06
557_2_040419,0,5.34974e-05
558_2_040419,0,4.6578901e-07
559_2_040419,0,9.2342447e-07
560_2_040419,0,3.5355058e-07
561_2_040419,0,1.6991127e-05
562_2_040419,0,0.00010319753
563_2_040419,0,8.098709e-05
564_2_040419,0,3.8500866e-06
565_2_040419,0,1.8014003e-05
566_2_040419,0,8.335062e-06
567_2_040419,0,1.0086014e-06
568_2_040419,0,3.3072963e-06
569_2_040419,0,1.6400212e-05
570_2_040419,0,1.1163144e-05
571_2_040419,0,7.955157e-06
572_2_040419,0,1.9996089e-05
573_2_040419,0,0.00012354128
574_2_040419,0,6.1223636e-06
575_2_040419,0,4.642214e-06
576_2_040419,0,9.15344e-05
577_2_040419,0,2.469034e-06
578_2_040419,0,3.8187704e-06
579_2_040419,0,0.00010694823
580_2_040419,0,2.1877018e-05
581_2_040419,0,5.0943778e-05
582_2_040419,0,9.2452063e-07
583_2_040419,0,3.5161586e-06
584_2_040419,0,3.599576e-06
585_2_040419,0,5.5922774e-05
586_2_040419,0,5.5251667e-06
587_2_040419,0,6.5942745e-06
588_2_040419,0,7.60704e-07
589_2_040419,0,5.201188e-06
590_2_040419,0,1.0179351e-06
591_2_040419,0,3.0940885e-06
592_2_040419,0,1.2551835e-05
593_2_040419,0,1.4014814e-05
594_2_040419,0,4.0847926e-06
595_2_040419,0,1.3281337e-05
596_2_040419,0,7.805549e-05
597_2_040419,0,0.00022778081
598_2_040419,0,1.6836543e-07
599_2_040419,0,4.4901393e-05
600_2_040419,0,1.6607033e-05
601_2_040419,0,1.2364231e-06
602_2_040419,0,6.2506574e-06
603_2_040419,0,1.4259135e-07
604_2_040419,0,3.1361124e-06
605_2_040419,0,5.514228e-06
606_2_040419,0,3.913048e-06
607_2_040419,0,6.1122086e-07
608_2_040419,0,4.8050606e-05
609_2_040419,0,3.876148e-06
610_2_040419,0,8.56751e-07
611_2_040419,0,4.1805633e-06
612_2_040419,0,9.774221e-06
613_2_040419,0,5.6696223e-05
614_2_040419,0,1.1321607e-06
615_2_040419,0,9.692196e-06
616_2_040419,0,1.3489174e-05
617_2_040419,0,9.8865785e-06
618_2_040419,0,1.1079168e-05
619_2_040419,0,2.1062756e-06
620_2_040419,0,1.6103061e-06
621_2_040419,0,3.4747507e-06
622_2_040419,0,7.5863227e-06
623_2_040419,0,9.0887464e-05
624_2_040419,0,1.7945853e-06
625_2_040419,0,1.4069223e-05
626_2_040419,0,4.5366665e-05
627_2_040419,0,3.445133e-06
628_2_040419,0,4.2684383e-07
629_2_040419,0,0.00028238923
630_2_040419,0,3.817359e-05
631_2_040419,0,5.2371142e-06
632_2_040419,0,0.00069463835
633_2_040419,0,7.887262e-06
634_2_040419,0,5.671997e-06
635_2_040419,0,1.7810167e-05
636_2_040419,0,2.2670251e-06
637_2_040419,0,4.7914524e-05
638_2_040419,0,7.618046e-07
639_2_040419,0,3.647614e-05
640_2_040419,0,3.9080583e-06
641_2_040419,0,6.585953e-06
642_2_040419,0,1.7429984e-05
643_2_040419,0,7.021783e-05
644_2_040419,0,2.8796192e-06
645_2_040419,0,3.1507566e-06
646_2_040419,0,3.6614706e-06
647_2_040419,0,7.738434e-07
648_2_040419,0,3.652372e-05
649_2_040419,0,2.0349364e-07
650_2_040419,0,1.0588919e-06
651_2_040419,0,1.6881738e-06
652_2_040419,0,0.000119104196
653_2_040419,0,8.6094633e-07
654_2_040419,0,1.9973777e-08
655_2_040419,0,9.322764e-06
656_2_040419,0,3.0162091e-05
657_2_040419,0,4.0361505e-05
658_2_040419,0,0.0002701869
659_2_040419,0,6.782633e-07
660_2_040419,0,7.773888e-06
661_2_040419,0,3.4667273e-06
662_2_040419,0,3.6218998e-07
663_2_040419,0,1.4142116e-06
664_2_040419,0,2.9098448e-05
665_2_040419,0,8.5715885e-07
666_2_040419,0,3.9262773e-06
667_2_040419,0,7.766811e-06
668_2_040419,0,3.031028e-07
669_2_040419,0,9.916409e-06
670_2_040419,0,9.8879296e-05
671_2_040419,0,4.796105e-06
672_2_040419,0,2.3768437e-06
673_2_040419,0,6.823865e-06
674_2_040419,0,3.193552e-07
675_2_040419,0,7.939356e-06
676_2_040419,0,1.11875515e-05
677_2_040419,0,3.534004e-05
678_2_040419,0,2.40643e-05
679_2_040419,0,8.8108067e-07
680_2_040419,0,3.6844096e-05
681_2_040419,0,2.3326564e-07
682_2_040419,0,0.00018221173
683_2_040419,0,7.741985e-06
684_2_040419,0,7.3619067e-06
685_2_040419,0,5.9314596e-07
686_2_040419,0,7.2797475e-06
687_2_040419,0,3.4976638e-06
688_2_040419,0,1.3600857e-05
689_2_040419,0,1.1798032e-06
690_2_040419,0,2.6807645e-06
691_2_040419,0,1.3300236e-06
692_2_040419,0,5.872439e-06
693_2_040419,0,1.2957889e-05
694_2_040419,0,4.2071165e-06
695_2_040419,0,1.289074e-05
696_2_040419,0,4.4475846e-06
697_2_040419,0,8.1299095e-06
698_2_040419,0,8.542912e-07
699_2_040419,0,2.1780656e-05
700_2_040419,0,6.0770712e-06
701_2_040419,0,4.4971325e-06
702_2_040419,0,6.883271e-06
703_2_040419,0,5.3241656e-05
704_2_040419,0,6.3876223e-07
705_2_040419,0,6.777995e-05
706_2_040419,0,4.1539577e-05
707_2_040419,0,4.1332264e-06
708_2_040419,0,4.562849e-06
709_2_040419,0,1.1205533e-05
710_2_040419,0,2.4690387e-06
711_2_040419,0,1.190753e-06
712_2_040419,0,1.4837327e-06
713_2_040419,0,2.3139828e-05
714_2_040419,0,2.6292626e-06
715_2_040419,0,9.459673e-06
716_2_040419,0,1.5748494e-05
717_2_040419,0,1.0438838e-05
718_2_040419,0,2.6794482e-06
719_2_040419,0,1.311772e-06
720_2_040419,0,1.6477186e-05
721_2_040419,0,1.1061685e-06
722_2_040419,0,8.402672e-05
723_2_040419,0,7.1338496e-07
724_2_040419,0,5.774277e-05
725_2_040419,0,1.301162e-05
726_2_040419,0,4.531063e-05
727_2_040419,0,6.7043095e-07
728_2_040419,0,1.598988e-06
729_2_040419,0,1.9165454e-05
730_2_040419,0,1.0085297e-07
731_2_040419,0,8.527649e-07
732_2_040419,0,7.784747e-07
733_2_040419,0,3.8378952e-05
734_2_040419,0,6.6649636e-07
735_2_040419,0,1.2397327e-06
736_2_040419,0,4.2080915e-06
737_2_040419,0,8.731386e-06
738_2_040419,0,5.248384e-06
739_2_040419,0,1.9459076e-05
740_2_040419,0,4.3703028e-07
741_2_040419,0,3.259548e-06
742_2_040419,0,3.8531684e-06
743_2_040419,0,3.0199879e-05
744_2_040419,0,1.6822638e-05
745_2_040419,0,6.230113e-05
746_2_040419,0,2.7593629e-05
747_2_040419,0,2.2194697e-06
748_2_040419,0,3.2230764e-05
749_2_040419,0,1.1269802e-05
750_2_040419,0,8.03226e-06
751_2_040419,0,7.780526e-06
752_2_040419,0,2.7714086e-06
753_2_040419,0,1.067176e-05
754_2_040419,0,1.9403335e-05
755_2_040419,0,1.1528971e-05
756_2_040419,0,6.9224063e-07
757_2_040419,0,3.3037122e-06
758_2_040419,0,6.328747e-05
759_2_040419,0,5.378697e-07
760_2_040419,0,2.75569e-06
761_2_040419,0,3.3797485e-06
762_2_040419,0,4.5302645e-06
763_2_040419,0,1.531573e-07
764_2_040419,0,5.915568e-06
765_2_040419,0,2.7717293e-05
766_2_040419,0,3.7895798e-06
767_2_040419,0,7.0145677e-07
768_2_040419,0,5.4095983e-07
769_2_040419,0,9.362881e-08
770_2_040419,0,5.6305482e-05
771_2_040419,0,1.4313323e-05
772_2_040419,0,5.2312153e-05
773_2_040419,0,5.1706913e-05
774_2_040419,0,5.4640786e-06
775_2_040419,0,7.53501e-05
776_2_040419,0,3.710104e-06
777_2_040419,0,0.000121668985
778_2_040419,0,2.7790627e-06
779_2_040419,0,5.948705e-05
780_2_040419,0,7.479591e-08
781_2_040419,0,1.3409511e-05
782_2_040419,0,2.5121738e-06
783_2_040419,0,1.3898632e-05
784_2_040419,0,7.629554e-05
785_2_040419,0,6.631438e-05
786_2_040419,0,7.0431415e-06
787_2_040419,0,1.4195881e-07
788_2_040419,0,2.3008506e-05
789_2_040419,0,1.198338e-05
790_2_040419,0,0.00045777168
791_2_040419,0,5.7194056e-06
792_2_040419,0,3.8270755e-07
793_2_040419,0,6.8732083e-07
794_2_040419,0,7.08254e-07
795_2_040419,0,4.9112652e-05
796_2_040419,0,8.423527e-07
797_2_040419,0,6.2085484e-05
798_2_040419,0,8.6303635e-06
799_2_040419,0,6.9247235e-06
800_2_040419,0,2.0271209e-05
801_2_040419,0,4.6310484e-05
802_2_040419,0,1.8327857e-05
803_2_040419,0,4.3186064e-06
804_2_040419,0,3.192629e-07
805_2_040419,0,9.112572e-06
806_2_040419,0,1.1720484e-06
807_2_040419,0,9.3086615e-05
808_2_040419,0,1.2514129e-06
809_2_040419,0,2.5089012e-06
810_2_040419,0,2.8801903e-06
811_2_040419,0,5.2427363e-06
812_2_040419,0,9.508491e-07
813_2_040419,0,6.9978028e-06
